id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,basin,region,lga,ward,population,public_meeting,scheme_management,permit,construction_year,extraction_type_group,extraction_type_class,management_group,payment_type,quality_group,quantity,source,source_class,waterpoint_type
27312,50.0,41,995,159.0,1531,38.35356668,-6.63869562,8,14,3,146,20.0,0,7,1,2008.0,10,5,0,5,2,1,6,1,1
45940,0.0,310,364,1141.0,235,37.01921498,-3.29685416,5,0,65,691,148.0,1,6,1,1963.0,1,0,4,6,2,2,8,0,2
47064,0.0,119,422,0.0,499,33.36389248,-3.05845404,4,13,45,1460,0.0,1,6,1,2000.0,5,1,4,2,2,1,7,0,4
27325,0.0,67,1491,0.0,1651,34.37889865,-8.70513057,6,10,59,1794,0.0,0,9,1,2000.0,1,0,4,2,0,3,6,1,1
13034,0.0,128,590,0.0,628,32.88265953,-8.81865314,2,10,62,407,0.0,0,6,0,2000.0,5,1,4,2,2,3,7,0,4
44987,0.0,24,1023,1720.0,1088,35.98338005,-8.18030681,6,3,34,296,300.0,1,6,1,2008.0,1,0,4,2,2,1,8,0,1
19212,1000.0,287,209,901.0,309,35.31827754,-10.78759572,7,16,110,956,200.0,1,6,1,1986.0,1,0,4,0,2,1,6,1,2
39642,0.0,197,433,1253.0,475,33.86152085,-1.75645894,4,9,82,795,250.0,1,6,1,1993.0,5,1,4,6,4,1,7,0,4
43227,0.0,268,364,182.0,309,39.03785474,-8.54204586,7,7,37,200,453.0,1,11,1,1985.0,5,1,4,2,2,1,7,0,4
45714,0.0,57,246,488.0,489,38.25849232,-5.43920617,5,20,18,1880,100.0,1,6,1,1980.0,10,5,4,2,2,1,6,1,1
56299,0.0,184,1108,0.0,309,33.65123763,-3.67626799,0,17,40,1972,0.0,0,2,1,2000.0,1,0,2,6,2,2,9,2,1
40767,3000.0,251,364,1169.0,309,30.27031331,-4.61537784,3,5,28,1940,450.0,1,10,1,1978.0,1,0,4,3,2,1,8,0,1
17730,500.0,76,1068,1830.0,9,34.78047995,-9.12156902,6,3,91,1166,100.0,1,7,1,2009.0,1,0,4,1,2,1,8,0,1
2350,10.0,306,344,1714.0,338,35.89913818,-3.20208274,0,0,27,1149,40.0,1,6,1,2009.0,1,0,4,5,2,1,6,1,1
68702,250.0,253,1333,1178.0,1365,30.25062175,-4.62814658,3,5,28,1800,246.0,1,10,1,2000.0,1,0,4,1,2,1,6,1,2
8522,3000.0,117,1088,884.0,309,31.39017808,-7.46220709,2,15,75,1026,380.0,1,6,1,1987.0,1,0,4,0,2,1,8,0,1
16668,0.0,19,1066,1560.0,1160,35.74447725,-7.83252616,6,3,24,976,1.0,1,6,1,2001.0,1,0,4,2,2,0,8,0,1
73115,0.0,255,277,0.0,309,0.0,-2e-08,4,17,5,15,0.0,0,8,0,2000.0,6,3,4,4,5,0,4,2,6
33682,0.0,308,0,-12.0,1,39.41568948,-7.036623700000001,8,1,118,737,120.0,1,4,0,2000.0,5,1,1,2,2,1,7,0,6
62416,0.0,330,1358,453.0,1428,34.82201282,-11.31950566,1,16,61,670,86.0,2,6,1,1968.0,1,0,4,6,2,0,8,0,1
17599,2500.0,74,1145,1765.0,1646,34.71522198,-9.13017131,6,3,91,1166,300.0,1,7,1,1987.0,1,0,4,1,2,1,6,1,1
12299,25.0,275,440,1276.0,535,34.8262821,-5.7511545,0,18,56,1050,800.0,0,6,0,2011.0,10,5,4,5,2,2,3,0,2
72468,50.0,271,1466,1427.0,1047,34.38107177,-4.50378813,0,18,23,1982,195.0,1,7,1,2006.0,10,5,4,5,2,1,3,0,2
18432,0.0,323,1023,1293.0,1087,36.91582605,-3.32728268,5,0,65,990,450.0,1,6,0,2005.0,1,0,4,6,2,2,5,1,1
38813,0.0,98,214,0.0,309,31.31433854,-2.7146347,3,4,6,1707,0.0,1,6,1,2000.0,1,0,4,2,2,1,8,0,2
11490,0.0,181,286,0.0,348,33.92981147,-3.87355206,0,17,40,828,0.0,0,2,0,2000.0,1,0,2,6,2,3,5,1,6
20843,200.0,39,590,1844.0,233,34.39759654,-9.58725257,1,3,55,911,0.0,1,6,0,2008.0,1,0,4,1,2,1,8,0,1
8674,1000.0,46,238,229.0,1129,36.68805965,-8.135614200000001,6,11,35,303,1000.0,1,11,1,1980.0,11,1,4,3,2,2,7,0,4
4647,30.0,240,1491,1608.0,1651,34.87286149,-4.66859584,0,18,108,370,1.0,2,6,2,2000.0,10,5,4,5,2,2,3,0,1
10336,0.0,109,1467,0.0,651,31.73520304,-1.36389893,4,4,7,463,0.0,1,6,1,2000.0,1,0,4,2,2,2,5,1,1
63854,5000.0,275,209,1019.0,309,35.65844379999999,-10.4069258,1,16,110,263,0.0,1,6,1,1993.0,6,3,4,0,2,0,7,0,6
43288,50.0,63,364,748.0,35,38.02475833,-5.39069076,5,20,18,152,60.0,1,6,0,2006.0,10,5,4,5,2,2,0,1,2
16995,0.0,247,364,454.0,333,38.12320742,-10.63080639,7,7,85,1095,132.0,1,6,0,1972.0,6,3,4,2,5,0,1,0,1
26420,0.0,252,702,655.0,854,39.27295919,-10.94822504,7,12,88,878,5000.0,2,11,0,2000.0,1,0,3,6,5,4,8,0,2
29387,1000.0,50,1115,1593.0,219,38.35586468,-4.725516799999999,5,20,52,804,1.0,1,6,1,1989.0,1,0,4,1,2,1,8,0,1
17530,0.0,116,209,0.0,213,33.91023699,-9.50846209,1,10,46,339,0.0,1,6,1,2000.0,1,0,4,1,2,1,8,0,1
38873,10.0,333,353,805.0,621,37.48089409,-3.39258337,5,6,73,724,35.0,1,7,1,2001.0,1,0,4,5,2,1,8,0,1
24018,0.0,56,364,0.0,414,36.06101063,-6.25541165,8,2,11,1335,0.0,1,6,1,2000.0,4,2,4,6,2,0,3,0,1
5100,2000.0,36,1481,1365.0,1535,36.38484699,-7.75084747,6,3,34,1961,50.0,1,6,1,2009.0,1,0,4,0,2,1,8,0,1
18452,0.0,105,897,1636.0,309,31.09416464,-7.62870131,2,15,92,403,1.0,0,6,0,1989.0,6,3,4,6,5,1,3,0,6
36379,5000.0,34,590,1825.0,233,34.29913311,-9.52028305,1,3,55,386,0.0,1,6,0,2003.0,1,0,4,0,5,1,8,0,1
51622,50.0,276,781,1014.0,309,35.44985657,-10.63455905,7,16,110,1055,0.0,1,6,1,2009.0,6,3,4,5,2,1,6,1,1
63860,30.0,301,1491,1364.0,1651,36.67458961,-3.37605363,5,0,1,1986,895.0,0,9,2,2000.0,10,5,4,5,2,1,3,0,1
42534,250.0,267,899,1437.0,974,29.91725568,-4.45151945,3,5,28,456,322.0,1,10,1,1990.0,1,0,4,1,2,2,6,1,1
27590,0.0,118,597,0.0,634,33.95288549,-9.41882423,1,10,46,1012,0.0,1,6,1,2000.0,1,0,4,2,2,1,8,0,1
18072,0.0,99,414,0.0,469,31.52845205,-1.52018763,4,4,7,118,0.0,1,6,1,2000.0,1,0,4,2,2,2,6,1,1
15873,0.0,277,628,1527.0,309,35.58817747,-4.31425995,0,8,2,226,120.0,2,6,1,1993.0,5,1,4,2,2,1,7,0,4
24520,0.0,57,364,0.0,443,36.3580227,-7.02254382,6,2,76,1087,0.0,1,6,1,2000.0,1,0,4,2,2,1,8,0,2
1848,50.0,282,1491,1329.0,1651,34.95856158,-4.83410741,0,18,108,1180,450.0,1,6,2,2000.0,4,2,4,5,2,2,3,0,1
51669,0.0,42,787,0.0,309,39.15450608,-4.77000575,5,20,68,1301,20.0,1,6,1,2009.0,10,5,4,2,4,2,4,2,1
41274,0.0,75,1491,0.0,1651,33.82532516,-9.21090113,1,10,99,927,0.0,1,10,2,2000.0,1,0,0,6,2,1,6,1,1
59829,0.0,185,1467,0.0,1587,32.10671467,-3.64498241,3,17,9,1089,0.0,1,8,0,2000.0,5,1,4,6,5,2,7,0,4
27891,20.0,58,166,1180.0,430,36.9252896,-6.10055092,8,11,36,598,150.0,1,6,1,2007.0,1,0,4,5,2,1,8,0,1
20903,30.0,41,995,191.0,1531,38.34830608,-6.64080306,8,14,3,146,50.0,0,7,1,2010.0,10,5,0,5,2,1,6,1,1
456,0.0,94,414,0.0,309,31.46937508,-1.55184324,4,4,7,452,0.0,1,6,1,2000.0,11,1,4,2,2,1,7,0,4
68646,0.0,190,755,1426.0,795,34.07300211,-1.78902859,4,9,82,53,300.0,2,6,1,2004.0,1,0,4,6,2,1,3,0,1
67010,0.0,117,1467,0.0,309,31.81703893,-1.25292233,4,4,7,1666,0.0,1,6,1,2000.0,1,0,4,2,2,1,8,0,5
21344,30.0,48,364,454.0,309,38.23772389,-5.71473298,5,20,18,1119,300.0,1,6,0,2009.0,10,5,4,5,2,3,6,1,2
9226,0.0,321,364,1229.0,446,37.74813926,-3.92589663,5,6,100,1620,520.0,1,10,2,2008.0,0,1,4,2,4,1,7,0,4
1107,500.0,32,79,2071.0,1474,34.81279791,-9.47823072,6,3,91,2020,15.0,1,6,0,2003.0,10,5,4,1,2,1,6,1,1
12389,0.0,58,471,267.0,309,36.89634426,-7.81062774,6,11,35,1253,150.0,1,7,1,2003.0,1,0,4,2,2,2,6,1,1
55902,250.0,273,1466,1313.0,1580,30.03365458,-4.32978531,3,5,28,1408,350.0,1,10,1,2001.0,1,0,4,1,2,1,6,1,1
68828,0.0,63,1491,0.0,1651,34.320035499999996,-8.67360745,6,10,59,1955,0.0,1,6,1,2000.0,10,5,4,2,2,1,3,0,1
65282,0.0,306,1491,967.0,1651,35.92010335,-3.63070132,0,0,70,236,1.0,0,2,2,2000.0,6,3,2,2,2,3,5,1,1
18086,600.0,256,474,815.0,309,29.74541924,-4.88528654,3,5,31,1878,120.0,1,8,1,2009.0,1,0,4,1,2,1,6,1,2
52741,2000.0,278,209,975.0,309,35.416062700000005,-10.57487294,7,16,110,1055,0.0,1,6,1,2000.0,2,1,4,3,2,0,7,0,4
44058,0.0,306,632,987.0,735,37.07781091,-3.31791982,5,6,105,1872,1.0,1,9,1,2007.0,1,0,4,1,2,1,8,0,1
12004,0.0,114,1045,0.0,446,33.05463466,-2.5571862999999997,4,13,54,741,0.0,1,6,1,2000.0,5,1,4,2,2,1,7,0,4
30897,1000.0,32,283,2116.0,1474,34.77865965,-9.49554502,6,3,91,2020,30.0,1,6,0,1996.0,10,5,4,1,2,1,8,0,1
51740,0.0,251,1491,1485.0,1651,34.56041311,-4.72663785,0,18,108,1851,1.0,1,6,2,1990.0,6,3,4,6,5,0,4,2,6
310,50.0,249,507,257.0,697,38.8988076,-10.49086971,7,7,97,876,250.0,1,6,1,2006.0,3,1,4,5,4,1,3,0,4
23115,0.0,40,1433,0.0,309,35.73377327,-5.00153928,0,2,42,692,0.0,1,6,0,2000.0,8,2,4,5,2,1,3,0,2
32870,0.0,194,1108,0.0,309,0.0,-2e-08,4,17,5,1655,0.0,1,8,0,2000.0,5,1,4,2,4,2,7,0,4
68220,0.0,269,364,185.0,309,38.99753526,-8.55330557,7,7,37,200,256.0,1,11,1,1993.0,6,3,4,2,4,2,7,0,6
60879,500.0,258,1151,1486.0,1205,34.75324879,-4.33651682,0,18,23,372,150.0,1,8,1,1998.0,11,1,4,1,2,1,7,0,4
10690,500.0,315,102,1264.0,115,35.00070174,-10.94490182,1,16,61,1138,86.0,2,9,1,2000.0,1,0,4,1,2,1,8,0,1
37708,700.0,274,899,1325.0,1134,30.59092659,-3.68123691,3,5,30,422,300.0,1,6,0,1993.0,1,0,4,0,2,2,6,1,2
26989,0.0,123,507,0.0,309,30.69261793,-1.0623209999999998,4,4,26,1415,0.0,1,11,1,2000.0,6,3,4,2,2,1,8,0,5
51851,0.0,98,414,0.0,469,31.7404762,-2.47849871,4,4,12,631,0.0,1,7,1,2000.0,5,1,4,1,2,1,7,0,4
52305,0.0,72,1466,0.0,745,36.30924386,-6.3596623,8,2,76,202,0.0,1,6,1,2000.0,10,5,4,5,4,1,3,0,2
3445,20.0,53,1449,374.0,1510,38.50824137,-5.51921245,5,20,18,1176,200.0,1,6,0,1970.0,10,5,4,5,2,1,6,1,2
48615,30.0,247,364,149.0,332,39.28546009,-10.3171602,7,7,47,1700,65.0,0,7,0,2010.0,1,0,4,5,2,2,6,1,2
22870,0.0,80,1491,0.0,1651,33.67868449,-9.20956887,1,10,99,1909,0.0,1,6,2,2000.0,1,0,4,6,2,1,8,0,1
43125,0.0,42,182,2027.0,241,34.53628326,-9.25020593,6,3,91,318,50.0,1,6,1,1985.0,1,0,4,3,2,1,8,0,1
12134,0.0,45,364,0.0,1004,36.61955032,-6.2377891,8,2,43,1816,0.0,1,6,0,2000.0,1,0,4,2,2,2,8,0,2
40946,0.0,22,364,83.0,210,39.00867202,-7.61775536,6,14,98,93,1.0,1,6,1,1976.0,1,0,4,2,2,1,8,0,1
52553,0.0,306,774,1146.0,309,36.20092554,-2.58111935,0,0,50,247,800.0,1,6,2,1977.0,1,0,4,3,2,2,6,1,0
38387,0.0,60,209,0.0,269,33.34410941,-8.90918244,2,10,60,2015,0.0,1,6,1,2000.0,1,0,4,3,2,0,6,1,1
15254,0.0,38,1271,0.0,309,38.86321586,-4.94562244,5,20,68,1057,470.0,1,6,1,2003.0,0,1,4,2,4,3,4,2,4
41209,0.0,46,1023,2180.0,1088,34.55513186,-9.38324597,1,3,91,318,50.0,1,6,1,2004.0,1,0,4,2,2,1,8,0,1
32494,100.0,38,691,320.0,1467,38.57442604,-4.89255609,5,20,44,970,160.0,1,6,0,2008.0,1,0,4,1,2,2,6,1,2
55990,50.0,100,166,1535.0,309,31.05360808,-7.48447531,2,15,92,1516,1.0,1,6,0,2006.0,2,1,4,5,2,2,3,0,4
71026,0.0,247,364,438.0,333,38.13427163,-10.5838644,7,7,85,1095,320.0,1,6,0,1972.0,6,3,4,2,5,0,1,0,1
3159,500.0,267,1271,593.0,1316,37.03405019,-10.80315704,7,16,119,1097,1.0,1,6,0,2001.0,7,1,4,1,2,2,3,0,4
13605,0.0,206,414,0.0,309,0.0,-2e-08,4,13,54,1253,0.0,1,11,1,2000.0,5,1,4,2,2,2,7,0,4
42469,0.0,53,883,583.0,1129,37.33981057,-7.06537264,8,11,83,218,1.0,1,6,1,1971.0,11,1,4,2,2,1,7,0,4
43233,0.0,102,945,0.0,1021,30.84142909,-2.47758483,4,4,89,1807,0.0,1,6,0,2000.0,1,0,4,2,2,1,8,0,2
16669,20.0,128,1271,829.0,309,31.559059499999996,-7.67510514,2,15,112,1423,500.0,1,6,0,2008.0,11,1,4,5,2,1,3,0,4
56442,50.0,46,441,728.0,309,35.71992189,-7.23548778,6,3,24,449,1.0,1,6,1,1972.0,1,0,4,5,2,1,8,0,1
9072,0.0,109,1231,0.0,1263,32.75503259,-2.6404551,4,13,101,557,0.0,1,6,1,2000.0,6,3,4,2,2,1,8,0,6
2678,0.0,176,886,0.0,309,33.69969971,-3.12438805,4,17,58,39,0.0,1,8,0,2000.0,5,1,4,3,2,1,7,0,4
42039,0.0,121,1491,0.0,1651,33.56252413,-9.23202131,1,10,99,884,0.0,1,6,2,2000.0,1,0,4,2,2,2,8,0,1
27450,50.0,304,1491,72.0,1651,39.09508721,-6.98311512,8,1,20,152,150.0,2,3,2,2010.0,10,5,0,5,2,1,1,0,1
8469,50.0,17,155,237.0,226,38.93397964,-7.09974999,8,14,39,613,1.0,1,3,0,2009.0,0,1,0,5,4,1,3,0,4
71296,0.0,57,337,1334.0,430,36.86671085,-6.2036441,8,11,36,242,189.0,1,6,1,2006.0,1,0,4,2,2,1,8,0,1
48011,0.0,109,414,0.0,469,33.06420467,-2.7173809,4,13,67,1973,0.0,1,6,1,2000.0,5,1,4,0,3,2,7,0,4
40139,1000.0,315,1467,700.0,1583,37.8513751,-4.32406705,5,6,100,997,50.0,1,10,1,2011.0,1,0,4,1,2,2,8,0,1
56325,0.0,54,364,1367.0,309,38.40174162,-4.9228569,5,20,52,2036,1.0,1,6,1,1970.0,1,0,4,2,2,1,8,0,1
5556,50.0,267,1358,111.0,1441,40.11258344,-10.45052143,7,12,77,1540,300.0,1,6,1,1988.0,10,5,4,5,2,1,3,0,2
71855,1000.0,25,1025,2182.0,1093,34.60860067,-9.59304232,1,3,91,1104,18.0,1,6,0,2000.0,1,0,4,0,2,1,8,0,1
1442,0.0,49,1235,254.0,1297,36.68870949,-8.11874011,6,11,35,593,500.0,1,11,1,2007.0,11,1,4,2,2,2,7,0,4
39511,0.0,302,1491,842.0,1651,35.99738009,-2.99410272,0,0,70,233,1.0,0,6,2,1990.0,1,0,4,2,2,1,8,0,1
8757,200.0,53,166,316.0,230,36.99765607,-7.59014094,6,11,36,621,80.0,1,8,1,2011.0,1,0,4,3,2,1,6,1,1
9401,0.0,43,1266,1754.0,1391,38.28739948,-4.6340748,5,20,52,1021,1.0,1,6,1,1985.0,1,0,4,2,2,1,8,0,1
34191,2000.0,79,558,0.0,306,37.26287689,-6.41089187,8,11,36,223,610.0,1,6,1,1984.0,6,3,4,0,4,2,7,0,6
70223,0.0,266,1443,0.0,1205,33.13596032,-4.67190822,3,19,93,1438,0.0,1,6,1,2000.0,0,1,4,3,2,1,3,0,4
45913,0.0,46,1023,2171.0,1088,34.55507346,-9.38459782,1,3,91,318,120.0,1,6,1,2004.0,1,0,4,2,2,1,8,0,1
48232,0.0,179,17,0.0,309,33.49333969,-3.62701706,0,17,104,285,0.0,2,2,0,2000.0,9,4,2,6,2,2,5,1,1
2293,0.0,115,364,0.0,212,31.45087851,-2.64187694,4,4,12,470,0.0,1,6,1,2000.0,1,0,4,2,2,1,8,0,2
57409,0.0,109,364,0.0,309,30.87871909,-1.50233035,4,4,26,1638,0.0,1,6,1,2000.0,1,0,4,2,2,1,6,1,1
70603,20.0,274,835,960.0,832,37.314625,-3.31977784,5,6,74,868,150.0,1,10,1,2012.0,10,5,0,5,2,2,3,0,1
8130,0.0,96,1358,0.0,1428,30.63096272,-2.71064185,4,4,89,1795,0.0,1,6,0,2000.0,6,3,4,2,0,2,7,0,6
39825,0.0,336,209,551.0,269,34.67068248,-11.01790909,1,16,61,635,25.0,2,6,1,1992.0,1,0,4,6,2,0,8,0,1
34520,0.0,43,1068,146.0,309,38.82237347,-5.09416922,5,20,80,616,120.0,1,6,0,1999.0,1,0,4,2,2,3,8,0,1
8097,0.0,66,1491,0.0,1651,34.37862068,-8.76983296,6,10,59,1794,0.0,0,9,1,2000.0,1,0,4,2,2,3,6,1,1
56327,2000.0,198,508,1163.0,455,33.9838924,-1.20985979,4,9,96,1653,475.0,1,11,1,2011.0,0,1,4,1,2,1,7,0,4
30899,0.0,276,628,1612.0,309,35.65115821,-4.42147595,0,8,2,251,116.0,1,6,1,1998.0,1,0,4,2,2,1,8,0,1
35880,0.0,49,364,1136.0,1129,38.43281929,-5.00465662,5,20,44,216,350.0,1,6,0,1971.0,1,0,4,2,2,1,8,0,2
41050,200.0,31,364,315.0,309,36.00781142,-9.08414472,6,11,121,671,1.0,1,11,1,1972.0,1,0,4,1,2,0,6,1,1
56087,0.0,263,1466,1947.0,1525,35.37205676,-4.06616467,0,8,63,220,1.0,1,6,1,2012.0,1,0,4,2,2,1,6,1,2
33480,0.0,281,678,0.0,730,0.0,-2e-08,4,17,5,87,0.0,1,8,0,2000.0,2,1,4,2,2,1,7,0,4
10456,0.0,144,272,2222.0,309,31.85924156,-8.11266615,2,15,112,1828,500.0,1,6,1,1980.0,1,0,4,2,2,1,6,1,1
16042,0.0,43,48,25.0,36,39.12742115,-7.33923084,6,14,69,960,3000.0,1,6,0,2008.0,2,1,4,2,4,1,1,0,4
55960,10.0,253,132,692.0,149,39.19161912,-10.81522944,7,12,88,1287,350.0,1,6,0,1977.0,4,2,0,5,2,2,3,0,2
9778,0.0,191,1466,0.0,1580,33.32081645,-3.85305543,0,17,103,1999,0.0,1,6,1,2000.0,6,3,4,2,2,1,3,0,6
36931,0.0,44,1027,2153.0,1092,34.55865876,-9.32185616,6,3,91,318,20.0,1,6,0,2000.0,1,0,4,2,2,1,8,0,1
36394,0.0,190,414,1573.0,1611,34.7237126,-1.84448206,4,9,102,735,675.0,1,8,2,1996.0,9,4,4,2,2,1,7,0,4
54178,0.0,39,364,0.0,443,36.38799128,-6.37689763,8,2,76,1116,0.0,1,6,1,2000.0,10,5,4,2,2,1,8,0,1
12593,0.0,257,1491,1575.0,1651,34.84749256,-5.004078400000001,0,18,108,1406,1.0,1,6,2,2010.0,2,1,4,2,2,2,3,0,4
31366,0.0,306,364,980.0,1129,36.86800075,-3.47538703,5,0,65,650,200.0,1,7,1,1974.0,1,0,4,6,2,2,8,0,1
34167,0.0,197,1108,0.0,309,32.37021391,-3.85829646,3,17,25,1332,0.0,1,11,1,2000.0,5,1,4,6,3,1,7,0,4
70207,0.0,33,883,338.0,1129,37.57826127,-6.208465299999999,8,11,83,1913,1.0,1,6,1,1982.0,6,3,4,2,4,1,7,0,6
41741,100.0,21,1415,107.0,1106,39.05722753,-7.63084908,6,14,98,93,1.0,1,6,1,2004.0,4,2,4,5,2,1,3,0,1
49477,300.0,205,1474,1434.0,1521,33.91945834,-2.0308772,4,9,10,1839,280.0,1,8,1,2012.0,0,1,4,1,4,2,3,0,4
59068,0.0,303,17,1295.0,566,36.78208317,-2.56370155,0,0,50,1515,300.0,1,6,2,2005.0,1,0,4,3,2,2,6,1,0
22813,0.0,97,590,0.0,628,32.50142116,-9.08737008,2,10,62,1556,0.0,1,6,0,2000.0,5,1,4,2,2,1,7,0,4
19957,0.0,107,414,0.0,309,31.74640587,-1.48209702,4,4,7,563,0.0,1,6,1,2000.0,1,0,4,2,2,2,8,0,1
44956,20.0,311,17,1327.0,566,36.780184000000006,-2.54606774,0,0,50,1515,200.0,1,6,1,2007.0,1,0,4,5,2,2,6,1,1
66179,0.0,267,1191,936.0,309,36.50858255,-10.75316332,7,16,86,877,720.0,0,8,1,1999.0,6,3,4,2,2,1,7,0,6
65584,5.0,318,139,1038.0,309,37.27119332,-3.29718526,5,6,73,690,30.0,1,9,1,2007.0,1,0,4,5,2,1,6,1,1
27516,0.0,116,209,0.0,309,30.59931715,-2.44661048,4,4,89,1644,0.0,1,6,0,2000.0,1,0,4,2,2,0,8,0,1
54827,500.0,260,364,1244.0,309,30.13199999,-4.66218982,3,5,28,1800,1500.0,1,10,0,1988.0,7,1,4,1,2,1,3,0,4
34270,0.0,295,414,1605.0,469,34.68280636,-1.85295417,4,9,102,1394,200.0,2,1,1,1997.0,5,1,1,2,2,1,7,0,4
52782,0.0,102,209,0.0,213,33.77104818,-9.57397732,1,10,46,344,0.0,1,10,1,2000.0,1,0,0,1,2,2,8,0,1
33966,0.0,196,364,0.0,446,33.65365342,-4.26614752,0,19,19,1534,0.0,1,10,0,2000.0,10,5,4,2,2,1,0,1,0
18709,0.0,77,226,0.0,309,36.14173954,-4.90017305,0,2,42,801,0.0,1,6,0,2000.0,1,0,4,2,2,1,8,0,2
24270,0.0,98,1491,0.0,1651,33.80970586,-9.11886817,1,10,99,922,0.0,1,6,2,2000.0,1,0,4,2,2,1,6,1,1
3101,0.0,308,688,1380.0,845,37.02219722,-3.1745007000000003,5,6,105,1872,1.0,1,9,1,2001.0,1,0,4,1,2,1,8,0,1
19646,0.0,73,1491,0.0,1651,33.829091600000005,-9.26356697,1,10,99,927,0.0,1,6,2,2000.0,1,0,4,6,2,2,8,0,1
6425,0.0,198,1108,0.0,309,32.49843699,-3.89608241,3,17,25,1696,0.0,1,11,1,2000.0,6,3,4,6,3,1,7,0,6
51792,500.0,35,238,258.0,309,36.68200394,-8.25114045,6,11,121,1211,300.0,1,11,1,2008.0,5,1,4,1,4,1,7,0,4
40877,0.0,186,1290,0.0,1339,31.79758101,-5.04945817,3,19,122,505,0.0,1,6,1,2000.0,6,3,4,2,0,0,7,0,6
43868,0.0,59,1433,0.0,233,35.63428017,-6.09456836,0,2,14,1509,0.0,1,6,0,2000.0,4,2,4,5,2,0,3,0,2
67808,0.0,22,137,1803.0,151,35.8656029,-8.27981456,6,3,34,33,50.0,1,6,1,2009.0,1,0,4,2,2,1,6,1,1
44861,0.0,131,590,0.0,628,33.18857758,-9.14707814,2,10,62,447,0.0,0,6,0,2000.0,5,1,4,3,2,3,7,0,4
32251,10.0,287,348,1263.0,153,37.18614879,-3.23763297,5,6,16,1075,160.0,1,9,1,1999.0,1,0,4,5,2,1,8,0,1
2061,0.0,179,1100,0.0,309,31.98754401,-3.60665922,3,17,9,445,0.0,1,2,1,2000.0,5,1,2,6,2,0,7,0,4
46475,0.0,314,926,1400.0,1023,36.91722471,-3.25059862,5,0,65,838,230.0,1,9,1,2012.0,1,0,4,6,2,1,8,0,1
14075,0.0,186,1340,0.0,1436,31.73547245,-5.03743448,3,19,122,505,0.0,1,6,1,2000.0,2,1,4,2,2,1,3,0,4
55502,0.0,192,1474,0.0,309,0.0,-2e-08,4,17,5,1476,0.0,1,8,0,2000.0,6,3,4,2,2,1,3,0,4
6741,0.0,233,1279,1227.0,235,36.92678977,-3.36279906,5,0,65,990,130.0,1,6,0,2008.0,1,0,4,6,2,3,6,1,1
39623,500.0,325,474,507.0,527,38.07394573,-4.46053917,5,6,100,640,170.0,1,10,1,2013.0,1,0,4,1,2,1,6,1,1
11236,0.0,128,422,0.0,499,33.347042800000004,-2.81776927,4,13,45,1437,0.0,1,6,1,2000.0,11,1,4,2,2,2,7,0,4
42428,0.0,62,558,1059.0,676,36.97454336,-6.05511152,8,11,36,142,250.0,1,6,1,1984.0,6,3,4,2,2,1,7,0,6
8855,0.0,47,1023,2097.0,1088,34.57338462,-9.30159736,6,3,91,318,50.0,1,6,1,2006.0,1,0,4,3,2,1,8,0,1
14429,0.0,314,664,1278.0,754,37.11578278,-3.21105465,5,6,105,1874,1.0,1,9,1,1999.0,1,0,4,1,2,1,8,0,1
26691,0.0,280,246,975.0,332,37.65920026,-3.91392975,5,6,84,841,240.0,1,7,0,1993.0,1,0,4,2,2,2,8,0,1
36427,0.0,262,899,1092.0,309,30.02914705,-4.93525086,3,5,31,517,155.0,1,6,1,1994.0,1,0,4,6,2,1,6,1,2
6818,0.0,116,1043,0.0,1145,33.10502865,-3.35299373,4,13,45,648,0.0,1,6,1,2000.0,6,3,4,0,2,1,3,0,4
4273,20.0,46,1356,515.0,1129,37.78752818,-6.801316099999999,8,11,71,1237,120.0,1,6,1,1975.0,1,0,4,5,2,2,6,1,1
37247,20.0,274,1466,1303.0,438,34.85092448,-5.73926996,0,18,56,1050,250.0,1,6,1,2008.0,4,2,4,5,4,2,3,0,2
34173,0.0,109,1429,0.0,1655,33.69122355,-9.49641809,1,10,46,113,0.0,1,6,1,2000.0,1,0,4,1,2,0,8,0,1
71839,0.0,117,414,0.0,309,33.06523336,-2.45129615,4,13,54,59,0.0,1,6,1,2000.0,11,1,4,2,2,0,7,0,4
52549,0.0,64,364,0.0,309,35.82847194,-6.24449137,8,2,14,1588,0.0,1,6,0,2000.0,4,2,4,2,2,0,3,0,2
30200,0.0,282,364,1255.0,309,35.66668891,-4.15850102,0,8,2,1870,320.0,1,6,1,2008.0,1,0,4,2,2,1,6,1,1
25277,250.0,258,364,1167.0,446,29.98300899,-4.83473565,3,5,31,1098,380.0,1,10,1,1976.0,1,0,4,1,2,1,6,1,2
33292,0.0,278,599,1292.0,639,34.49947204,-1.54946647,4,9,102,730,1960.0,2,1,1,1990.0,11,1,0,2,2,1,3,0,4
7071,0.0,150,1358,1637.0,309,34.58846248,-9.05363759,6,3,91,2010,50.0,1,7,1,1978.0,1,0,4,3,2,1,6,1,1
31442,50.0,259,314,280.0,388,38.92341974,-10.0631862,7,7,97,1777,260.0,2,10,1,1980.0,10,5,0,5,2,2,3,0,2
59669,50.0,255,364,314.0,1148,38.58663202,-10.20452103,7,7,85,1525,205.0,1,6,1,1979.0,4,2,4,5,5,0,3,0,2
